ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,severe_wasting_estimate
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,0.0654538850723441
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,0.1632400600663467
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,0.1737483221416211
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,0.0904983903129142
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,0.0910244133431548
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,0.191925388296925
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,0.1945094195849155
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,0.0855192015421762
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,0.086279086294796
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,0.1872918964173331
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,0.191291452528489
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,0.0999999999999999
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,0.1
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,0.1815517397425583
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,0.1868222405556439
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,0.3166483571357236
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,0.3073752936510358
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,0.2913563456541816
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,0.2645282717943644
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,0.1608503144654088
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,0.1582268418879896
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,0.2149104196504924
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,0.2105202627095148
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,0.064258093858604
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,0.0656860018433739
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,0.1635475446203489
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,0.173981918282845
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,1.3821092278719398
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,0.7597433841218925
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,0.6501861866357291
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,0.4777283372365339
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,0.684283177459453
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,0.593912883998166
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,0.3159430008382229
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,0.6543455497382199
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,0.5732443970117397
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,0.4
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,0.6681026959996325
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,0.5834157174582706
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,0.74349376114082
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,0.7129337539432177
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,0.6202888378051133
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,0.4848252752513164
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,0.6759631036353771
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,0.5905948126393262
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,2.0946173562797505
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,0.8005995675250639
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,0.6806250707734118
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,0.772792937399679
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,0.7133659448960505
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,0.615485340692312
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,0.3159644116165855
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,0.6544100906151814
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,0.5732832847078915
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,0.2348670944087992
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,0.6481345002303086
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,0.5676611021360618
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,0.1424806432400238
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,0.6225845437658064
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,0.5494040827789577
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,0.7454388984509467
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,0.7133987582615663
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,0.6210425148968144
CIV,Africa,Lower Middle Income,month_0_5 , male,primary,1.3383091453582123
CIV,Africa,Lower Middle Income,month_0_5 , male,none-primary,1.2183497823821494
CIV,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,1.3561413379845833
CIV,Africa,Lower Middle Income,month_6_11 , male,primary,1.9955157126603635
CIV,Africa,Lower Middle Income,month_6_11 , male,none-primary,1.4243136480347622
CIV,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,2.329739776951673
CIV,Africa,Lower Middle Income,month_12_23 , male,primary,1.3
CIV,Africa,Lower Middle Income,month_12_23 , male,none-primary,1.210174780058651
CIV,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,1.2999999999999998
CIV,Africa,Lower Middle Income,month_24_35 , male,primary,1.4459104055962877
CIV,Africa,Lower Middle Income,month_24_35 , male,none-primary,1.2610676457133474
CIV,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,1.5021574017986112
CIV,Africa,Lower Middle Income,month_36_47 , male,primary,0.9587610967340388
CIV,Africa,Lower Middle Income,month_36_47 , male,none-primary,1.0899425888478256
CIV,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,0.83190437674126
CIV,Africa,Lower Middle Income,month_48_59 , male,primary,1.1023995364531851
CIV,Africa,Lower Middle Income,month_48_59 , male,none-primary,1.1414409955454996
CIV,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,1.0247982531092754
CIV,Africa,Lower Middle Income,month_0_5 , female,primary,1.4421564546039436
CIV,Africa,Lower Middle Income,month_0_5 , female,none-primary,1.2523882746332773
CIV,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,1.506953168044077
CIV,Africa,Lower Middle Income,month_6_11 , female,primary,1.4749147760667685
CIV,Africa,Lower Middle Income,month_6_11 , female,none-primary,1.2605923000987167
CIV,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,1.558812615955473
CIV,Africa,Lower Middle Income,month_12_23 , female,primary,1.5005963069625614
CIV,Africa,Lower Middle Income,month_12_23 , female,none-primary,1.2795728767316603
CIV,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,1.5787214009980228
CIV,Africa,Lower Middle Income,month_24_35 , female,primary,1.0234342254440514
CIV,Africa,Lower Middle Income,month_24_35 , female,none-primary,1.1143880131401698
CIV,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,0.913612364404339
CIV,Africa,Lower Middle Income,month_36_47 , female,primary,0.9424204034005668
CIV,Africa,Lower Middle Income,month_36_47 , female,none-primary,1.0850270131206587
CIV,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,0.8062333118497378
CIV,Africa,Lower Middle Income,month_48_59 , female,primary,0.9693755375881644
CIV,Africa,Lower Middle Income,month_48_59 , female,none-primary,1.0958573725527287
CIV,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,0.8378222393228165
COD,Africa,Low Income,month_0_5 , male,primary,2.1884018756810364
COD,Africa,Low Income,month_0_5 , male,none-primary,2.2844331057375498
COD,Africa,Low Income,month_0_5 , male,secondary,1.8278871912626216
COD,Africa,Low Income,month_0_5 , male,higher_secondary,1.82614251021084
COD,Africa,Low Income,month_6_11 , male,primary,2.529406499836718
COD,Africa,Low Income,month_6_11 , male,none-primary,2.5134114042164795
COD,Africa,Low Income,month_6_11 , male,secondary,2.1053668775325773
COD,Africa,Low Income,month_6_11 , male,higher_secondary,2.086436970194148
COD,Africa,Low Income,month_12_23 , male,primary,2.222783903153707
COD,Africa,Low Income,month_12_23 , male,none-primary,2.3
COD,Africa,Low Income,month_12_23 , male,secondary,1.8936574086285265
COD,Africa,Low Income,month_12_23 , male,higher_secondary,1.8883731541397044
COD,Africa,Low Income,month_24_35 , male,primary,2.222251774004243
COD,Africa,Low Income,month_24_35 , male,none-primary,2.3
COD,Africa,Low Income,month_24_35 , male,secondary,1.891358013775542
COD,Africa,Low Income,month_24_35 , male,higher_secondary,1.8861759799833195
COD,Africa,Low Income,month_36_47 , male,primary,2.0161999551956997
COD,Africa,Low Income,month_36_47 , male,none-primary,2.1551008813569457
COD,Africa,Low Income,month_36_47 , male,secondary,1.7244123505102176
COD,Africa,Low Income,month_36_47 , male,higher_secondary,1.7286688967641506
COD,Africa,Low Income,month_48_59 , male,primary,1.9335617545334072
COD,Africa,Low Income,month_48_59 , male,none-primary,2.0983371097778547
COD,Africa,Low Income,month_48_59 , male,secondary,1.6541626489503811
COD,Africa,Low Income,month_48_59 , male,higher_secondary,1.6624388778558434
COD,Africa,Low Income,month_0_5 , female,primary,2.375407950542736
COD,Africa,Low Income,month_0_5 , female,none-primary,2.4094318844335034
COD,Africa,Low Income,month_0_5 , female,secondary,1.9846300725196728
COD,Africa,Low Income,month_0_5 , female,higher_secondary,1.9732662425224208
COD,Africa,Low Income,month_6_11 , female,primary,2.2549390681003585
COD,Africa,Low Income,month_6_11 , female,none-primary,2.327873595732643
COD,Africa,Low Income,month_6_11 , female,secondary,1.888490330029828
COD,Africa,Low Income,month_6_11 , female,higher_secondary,1.88305533229177
COD,Africa,Low Income,month_12_23 , female,primary,2.290121562610646
COD,Africa,Low Income,month_12_23 , female,none-primary,2.3472833307063565
COD,Africa,Low Income,month_12_23 , female,secondary,1.948097996173953
COD,Africa,Low Income,month_12_23 , female,higher_secondary,1.9397208776219703
COD,Africa,Low Income,month_24_35 , female,primary,2.178183471933472
COD,Africa,Low Income,month_24_35 , female,none-primary,2.269560816425193
COD,Africa,Low Income,month_24_35 , female,secondary,1.8536888667815457
COD,Africa,Low Income,month_24_35 , female,higher_secondary,1.850630324250521
COD,Africa,Low Income,month_36_47 , female,primary,2.0080656876677723
COD,Africa,Low Income,month_36_47 , female,none-primary,2.148088131827439
COD,Africa,Low Income,month_36_47 , female,secondary,1.720881753091777
COD,Africa,Low Income,month_36_47 , female,higher_secondary,1.7252913313556129
COD,Africa,Low Income,month_48_59 , female,primary,1.8485561127442505
COD,Africa,Low Income,month_48_59 , female,none-primary,2.039353339670182
COD,Africa,Low Income,month_48_59 , female,secondary,1.5837066993029318
COD,Africa,Low Income,month_48_59 , female,higher_secondary,1.5960103379921209
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,2.220487153820487
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,2.188958545568529
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,0.9758234202021592
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,0.853940334540438
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,1.4334311328443354
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,1.449229471747297
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,0.348087689713322
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,0.4590254706533776
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,1.4691627739849082
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,1.4813112745098038
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,0.4866788099574984
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,0.5426183178760499
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,2.074782482598608
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,2.0548918640576725
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,0.9902489753471586
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,0.872168
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,1.2587392550143266
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,1.2808437560754324
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,0.349898332655551
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,0.4499884017629321
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,1.2749307970757329
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,1.297039429417306
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,0.3325342465753424
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,0.4408151164169664
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,1.4868712486262574
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,1.499944453261387
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,0.3587597330367074
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,0.4678126492164778
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,1.4639680729760547
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,1.4779480499578577
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,0.3739499764039641
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,0.4753214681086605
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,1.406105680691316
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,1.4213618964475183
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,0.4452468062136387
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,0.5148937850430387
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,1.2542394637381442
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,1.2775277101919436
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,0.3112800096513451
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,0.427133288415045
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,1.3613614713856526
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,1.3795145631067962
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,0.3796259721022096
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,0.4734379400523034
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,1.4929789368104311
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,1.5038422374584208
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,0.5093683764306909
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,0.5574107923388699
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,1.543310515094866
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,1.6233910797001223
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,1.6803733138724963
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,1.440401382010904
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,1.4050087117228465
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,1.4888329491819992
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,1.5649970479402395
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,1.3608764477443114
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,1.5110527370550042
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,1.5820939884075906
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,1.638345678699492
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,1.4287853777944663
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,1.3923230918159308
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,1.4671996780438672
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,1.538874960322988
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,1.356230180220714
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,1.372215434761116
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,1.446741156988803
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,1.5203133962001554
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,1.3442061009243025
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,1.1988647312442058
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,1.2772065142081934
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,1.3716631450679764
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,1.237705174667816
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,1.3745297796341645
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,1.4600305628999908
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,1.5409478195738544
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,1.3430602213498644
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,1.4049536873673771
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,1.4887861675797869
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,1.564962091048232
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,1.3608425241261404
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,1.1441063849372934
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,1.227145405034093
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,1.331484101198484
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,1.2054410462501297
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,1.1698636215220013
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,1.252731653815078
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,1.3542901911108378
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,1.2212958781592214
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,1.138092773676488
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,1.2204183730133726
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,1.3246750036556445
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,1.2013645192617484
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,1.1142859878882825
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,1.1972247169040289
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,1.3044475429670173
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,1.1868124825311313
EGY,Africa,Lower Middle Income,month_0_5 , male,primary,6.171519215888573
EGY,Africa,Lower Middle Income,month_0_5 , male,none-primary,5.754216758768467
EGY,Africa,Lower Middle Income,month_0_5 , male,secondary,5.189613743671426
EGY,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,5.183237460254192
EGY,Africa,Lower Middle Income,month_6_11 , male,primary,4.965554540647084
EGY,Africa,Lower Middle Income,month_6_11 , male,none-primary,5.2188323752486285
EGY,Africa,Lower Middle Income,month_6_11 , male,secondary,4.924306076519129
EGY,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,4.9713876839139575
EGY,Africa,Lower Middle Income,month_12_23 , male,primary,3.893266408146993
EGY,Africa,Lower Middle Income,month_12_23 , male,none-primary,4.622979274118341
EGY,Africa,Lower Middle Income,month_12_23 , male,secondary,4.619346950667512
EGY,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,4.721573058340431
EGY,Africa,Lower Middle Income,month_24_35 , male,primary,3.9459314030528208
EGY,Africa,Lower Middle Income,month_24_35 , male,none-primary,4.654330482695288
EGY,Africa,Lower Middle Income,month_24_35 , male,secondary,4.636436778010832
EGY,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,4.735650718795163
EGY,Africa,Lower Middle Income,month_36_47 , male,primary,3.5550620679402365
EGY,Africa,Lower Middle Income,month_36_47 , male,none-primary,4.45716599814872
EGY,Africa,Lower Middle Income,month_36_47 , male,secondary,4.529205793577598
EGY,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,4.649223984394878
EGY,Africa,Lower Middle Income,month_48_59 , male,primary,3.059520290528272
EGY,Africa,Lower Middle Income,month_48_59 , male,none-primary,4.275684234336123
EGY,Africa,Lower Middle Income,month_48_59 , male,secondary,4.435993752101616
EGY,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,4.577669267994943
EGY,Africa,Lower Middle Income,month_0_5 , female,primary,5.070820995962315
EGY,Africa,Lower Middle Income,month_0_5 , female,none-primary,5.276709936817921
EGY,Africa,Lower Middle Income,month_0_5 , female,secondary,4.945704771200551
EGY,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,4.989350149207421
EGY,Africa,Lower Middle Income,month_6_11 , female,primary,5.185282757254631
EGY,Africa,Lower Middle Income,month_6_11 , female,none-primary,5.32052764486975
EGY,Africa,Lower Middle Income,month_6_11 , female,secondary,4.974046266233766
EGY,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,5.011323045378514
EGY,Africa,Lower Middle Income,month_12_23 , female,primary,3.988321416411304
EGY,Africa,Lower Middle Income,month_12_23 , female,none-primary,4.6883521787361575
EGY,Africa,Lower Middle Income,month_12_23 , female,secondary,4.654682283054043
EGY,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,4.75114997828623
EGY,Africa,Lower Middle Income,month_24_35 , female,primary,4.143046332194541
EGY,Africa,Lower Middle Income,month_24_35 , female,none-primary,4.772627987686516
EGY,Africa,Lower Middle Income,month_24_35 , female,secondary,4.699999999999999
EGY,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,4.788073982316005
EGY,Africa,Lower Middle Income,month_36_47 , female,primary,3.5
EGY,Africa,Lower Middle Income,month_36_47 , female,none-primary,4.452436805253372
EGY,Africa,Lower Middle Income,month_36_47 , female,secondary,4.527658896279139
EGY,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,4.649311391623503
EGY,Africa,Lower Middle Income,month_48_59 , female,primary,3.0656155063968167
EGY,Africa,Lower Middle Income,month_48_59 , female,none-primary,4.286434469485316
EGY,Africa,Lower Middle Income,month_48_59 , female,secondary,4.442188265256147
EGY,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,4.583029508196722
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,primary,0.8201460852043753
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,none-primary,0.7714141907144163
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,secondary,0.7470065590547518
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,higher_secondary,0.5079170002380076
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,primary,0.4600107296137339
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,none-primary,0.4660667678300455
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,secondary,0.2827971382414032
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,higher_secondary,0.29196507491646
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,primary,0.4536213509144505
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,none-primary,0.4599551164509154
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,secondary,0.3
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,higher_secondary,0.3
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,primary,0.4313707393144712
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,none-primary,0.4407761390788497
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,secondary,0.2713921833956857
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,higher_secondary,0.2855795851221763
SLV,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,primary,0.4531553167957023
SLV,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,none-primary,0.4595359628770302
SLV,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,secondary,0.3
SLV,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,higher_secondary,0.3
SLV,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,primary,0.4774514190744055
SLV,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,none-primary,0.4805529522024367
SLV,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,secondary,0.3282279038130676
SLV,Latin America and the Caribbean,Lower Middle Income,month_48_59 , male,higher_secondary,0.3141914589745137
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,primary,0.4737568565589933
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,none-primary,0.4777392573670285
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,secondary,0.2999999999999999
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , female,higher_secondary,0.3
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,primary,0.5
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,none-primary,0.5
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , female,secondary,0.3342220784621783
