ISO3Code,UNRegion,WB_Latest,age,sex,mothers_education,Overweight_estimate
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,7.440734925510707
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,7.5503469079939665
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,8.00803457865117
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,8.107398009100368
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,7.918972070775697
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,7.8849616586672
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,8.039429160344682
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,8.129140535330263
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,7.938995578805672
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,7.900347790058527
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,6.196112906567434
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,6.361530039425094
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,7.003939502169333
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,7.233942927287178
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,7.467719088096254
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,7.580007264204215
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,7.647039759734613
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,7.691880872504325
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,7.304051509986745
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,7.469267599705356
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,7.609007257991511
CRI,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,7.671377545396098
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,7.4344239537347105
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,7.584185583745712
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,7.658851294783337
CRI,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,7.704502569658131
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,6.494835737080983
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,6.64561645400948
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,7.149483055108608
CRI,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,7.336444811112877
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,7.247598122440827
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,7.377750251700887
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,7.54567817282709
CRI,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,7.621509423931455
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,6.087245283018868
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,6.268370529792167
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,6.978135312232768
CRI,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,7.221270542457465
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,7.393160967555356
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,7.508825983409634
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,7.609357366138953
CRI,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,7.665045204292886
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,10.244821092278718
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,9.592330684552014
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,10.433457457757152
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,13.052341920374706
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,9.892920563513671
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,10.649571756075195
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,12.623134953897736
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,9.9565445026178
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,10.676474564212024
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,12.562802365167531
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,9.925297386671565
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,10.657056379396805
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,9.803342245989304
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,9.577602523659303
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,10.36956674329233
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,9.272379128769746
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,9.499999999999998
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,10.315353313753937
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,7.804467228121567
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,9.421269903676036
CUB,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,10.309296795379913
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,6.807062600321028
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,9.292827854111216
CUB,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,10.193528790769175
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,10.016854121201948
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,9.60257729611584
CUB,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,10.4
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,8.0
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,9.344403500690923
CUB,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,10.20596661281637
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,7.742480643240024
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,9.26775363129742
CUB,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,10.126782047006373
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,9.986273666092943
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,9.60719006609253
CUB,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,10.389478742551594
CIV,Africa,Lower Middle Income,month_0_5 , male,primary,2.174637180373186
CIV,Africa,Lower Middle Income,month_0_5 , male,none-primary,1.6896144179488752
CIV,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,2.3701907387610417
CIV,Africa,Lower Middle Income,month_6_11 , male,primary,1.547836321550473
CIV,Africa,Lower Middle Income,month_6_11 , male,none-primary,1.4890578708275728
CIV,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,1.4485130111524165
CIV,Africa,Lower Middle Income,month_12_23 , male,primary,1.6
CIV,Africa,Lower Middle Income,month_12_23 , male,none-primary,1.5101747800586511
CIV,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,1.540423152204306
CIV,Africa,Lower Middle Income,month_24_35 , male,primary,1.4249075132844555
CIV,Africa,Lower Middle Income,month_24_35 , male,none-primary,1.4491102952388772
CIV,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,1.2978425982013884
CIV,Africa,Lower Middle Income,month_36_47 , male,primary,1.537956563042553
CIV,Africa,Lower Middle Income,month_36_47 , male,none-primary,1.4889942588847829
CIV,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,1.4574458524310236
CIV,Africa,Lower Middle Income,month_48_59 , male,primary,1.7129145505981802
CIV,Africa,Lower Middle Income,month_48_59 , male,none-primary,1.5487991703787505
CIV,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,1.6965726763505171
CIV,Africa,Lower Middle Income,month_0_5 , female,primary,1.742156454603944
CIV,Africa,Lower Middle Income,month_0_5 , female,none-primary,1.552388274633277
CIV,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,1.7365179063360885
CIV,Africa,Lower Middle Income,month_6_11 , female,primary,1.4425767015399082
CIV,Africa,Lower Middle Income,month_6_11 , female,none-primary,1.455932872655479
CIV,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,1.2929499072356214
CIV,Africa,Lower Middle Income,month_12_23 , female,primary,1.4853735388785363
CIV,Africa,Lower Middle Income,month_12_23 , female,none-primary,1.4701601712256276
CIV,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,1.3805479710008477
CIV,Africa,Lower Middle Income,month_24_35 , female,primary,1.4064039578108358
CIV,Africa,Lower Middle Income,month_24_35 , female,none-primary,1.4429253420934465
CIV,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,1.2681674186426035
CIV,Africa,Lower Middle Income,month_36_47 , female,primary,1.5702017002833806
CIV,Africa,Lower Middle Income,month_36_47 , female,none-primary,1.5000000000000002
CIV,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,1.5000000000000002
CIV,Africa,Lower Middle Income,month_48_59 , female,primary,1.2693755375881646
CIV,Africa,Lower Middle Income,month_48_59 , female,none-primary,1.3958573725527288
CIV,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,1.076337052712582
COD,Africa,Low Income,month_0_5 , male,primary,4.609036815749843
COD,Africa,Low Income,month_0_5 , male,none-primary,4.1849433475478
COD,Africa,Low Income,month_0_5 , male,secondary,4.771545624932537
COD,Africa,Low Income,month_0_5 , male,higher_secondary,4.814561945762962
COD,Africa,Low Income,month_6_11 , male,primary,3.473305192370493
COD,Africa,Low Income,month_6_11 , male,none-primary,3.4231718944820675
COD,Africa,Low Income,month_6_11 , male,secondary,3.857495457151464
COD,Africa,Low Income,month_6_11 , male,higher_secondary,3.956781514902926
COD,Africa,Low Income,month_12_23 , male,primary,3.5316482905388784
COD,Africa,Low Income,month_12_23 , male,none-primary,3.468091718524177
COD,Africa,Low Income,month_12_23 , male,secondary,3.868879627920063
COD,Africa,Low Income,month_12_23 , male,higher_secondary,3.958602953376472
COD,Africa,Low Income,month_24_35 , male,primary,3.42198580796606
COD,Africa,Low Income,month_24_35 , male,none-primary,3.3911541847568456
COD,Africa,Low Income,month_24_35 , male,secondary,3.780740766938699
COD,Africa,Low Income,month_24_35 , male,higher_secondary,3.875942452043369
COD,Africa,Low Income,month_36_47 , male,primary,3.3013249271930105
COD,Africa,Low Income,month_36_47 , male,none-primary,3.306801175142595
COD,Africa,Low Income,month_36_47 , male,secondary,3.678752489668425
COD,Africa,Low Income,month_36_47 , male,higher_secondary,3.7790100354386778
COD,Africa,Low Income,month_48_59 , male,primary,3.5555936257555683
COD,Africa,Low Income,month_48_59 , male,none-primary,3.4844874699829123
COD,Africa,Low Income,month_48_59 , male,secondary,3.8906219867127856
COD,Africa,Low Income,month_48_59 , male,higher_secondary,3.9796340181238623
COD,Africa,Low Income,month_0_5 , female,primary,4.463546833441161
COD,Africa,Low Income,month_0_5 , female,none-primary,4.092756040681479
COD,Africa,Low Income,month_0_5 , female,secondary,4.651635550069433
COD,Africa,Low Income,month_0_5 , female,higher_secondary,4.701335782871933
COD,Africa,Low Income,month_6_11 , female,primary,4.012043010752688
COD,Africa,Low Income,month_6_11 , female,none-primary,3.788027155903985
COD,Africa,Low Income,month_6_11 , female,secondary,4.28759357259694
COD,Africa,Low Income,month_6_11 , female,higher_secondary,4.359547913411782
COD,Africa,Low Income,month_12_23 , female,primary,3.352165702820725
COD,Africa,Low Income,month_12_23 , female,none-primary,3.3423888976454785
COD,Africa,Low Income,month_12_23 , female,secondary,3.7223162571738384
COD,Africa,Low Income,month_12_23 , female,higher_secondary,3.820558244756059
COD,Africa,Low Income,month_24_35 , female,primary,3.4036512474012475
COD,Africa,Low Income,month_24_35 , female,none-primary,3.3782432657007755
COD,Africa,Low Income,month_24_35 , female,secondary,3.7673482439466346
COD,Africa,Low Income,month_24_35 , female,higher_secondary,3.863725153497567
COD,Africa,Low Income,month_36_47 , female,primary,3.5280246328754146
COD,Africa,Low Income,month_36_47 , female,none-primary,3.4662418070727643
COD,Africa,Low Income,month_36_47 , female,secondary,3.861543067910609
COD,Africa,Low Income,month_36_47 , female,higher_secondary,3.950582662711225
COD,Africa,Low Income,month_48_59 , female,primary,3.270521355697735
COD,Africa,Low Income,month_48_59 , female,none-primary,3.2853498091401505
COD,Africa,Low Income,month_48_59 , female,secondary,3.6575356072296414
COD,Africa,Low Income,month_48_59 , female,higher_secondary,3.7600172299868686
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,6.13963963963964
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,6.443366507327012
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,8.138719658942446
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,8.662812553888603
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,6.591719641401793
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,6.862086943187917
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,8.474860033726813
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,8.868770764119601
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,6.246403162055335
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,6.504663671023964
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,7.99502732240437
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,8.528412211917367
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,6.324463457076567
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,6.58076210092688
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,8.074044167125466
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,8.582704000000001
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,5.164660936007641
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,5.4646750048603465
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,6.998373322488816
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,7.849849222918118
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,5.267165874086167
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,5.5733346790472345
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,7.1478310502283104
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,7.967336047752697
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,6.202367063995268
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,6.506078400253928
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,8.212402669632926
DOM,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,8.712436515171245
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,5.91927023945268
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,6.229300436748142
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,7.917225106182161
DOM,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,8.516452354594227
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,6.709165604193228
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,6.939883150896514
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,8.365585077670485
DOM,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,8.768088130774698
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,6.081751408400486
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,6.346728845633956
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,7.844359995174327
DOM,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,8.427133288415046
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,5.08554993771525
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,5.410839112343967
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,7.046160967781756
DOM,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,7.915634681150674
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,4.985957873620863
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,5.309605593646052
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,6.925052988554471
DOM,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,7.82542319001828
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,primary,11.817766019529854
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,none-primary,11.793688089595118
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,secondary,11.781202900255822
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , male,higher_secondary,12.629943247725624
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,primary,11.296891334480335
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,none-primary,11.290356319675713
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,secondary,11.351659778527225
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , male,higher_secondary,12.322828667904115
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,primary,11.54555577822723
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,none-primary,11.532473222468026
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,secondary,11.55574603094155
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , male,higher_secondary,12.400166404951252
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,primary,10.846111497506191
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,none-primary,10.85360118050582
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,secondary,10.966750238062067
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , male,higher_secondary,11.976676463730897
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,primary,10.76299463778146
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,none-primary,10.77281190107838
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,secondary,10.895299056997668
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , male,higher_secondary,11.916880458656044
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,primary,11.150567634377897
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,none-primary,11.149117394316722
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,secondary,11.221389475822004
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , male,higher_secondary,12.14426293666954
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,primary,12.19310343463441
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,none-primary,12.15653790703984
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,secondary,12.09061507573133
ECU,Latin America and the Caribbean,Upper Middle Income,month_0_5 , female,higher_secondary,12.845429470431617
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,primary,11.58541080407412
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,none-primary,11.569298314350302
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,secondary,11.589772546289392
ECU,Latin America and the Caribbean,Upper Middle Income,month_6_11 , female,higher_secondary,12.490132887894188
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,primary,11.745844976688357
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,none-primary,11.726597906751412
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,secondary,11.724271685160272
ECU,Latin America and the Caribbean,Upper Middle Income,month_12_23 , female,higher_secondary,12.529643173392545
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,primary,11.208446982065
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,none-primary,11.205191675846372
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,secondary,11.27285490444458
ECU,Latin America and the Caribbean,Upper Middle Income,month_24_35 , female,higher_secondary,12.208178524519091
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,primary,10.753055943592477
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,none-primary,10.763284449400071
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,secondary,10.888311117610034
ECU,Latin America and the Caribbean,Upper Middle Income,month_36_47 , female,higher_secondary,11.9195488600096
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,primary,10.032144430357622
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,none-primary,10.06359299750948
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,secondary,10.28090345194498
ECU,Latin America and the Caribbean,Upper Middle Income,month_48_59 , female,higher_secondary,11.479390498350702
EGY,Africa,Lower Middle Income,month_0_5 , male,primary,17.180335310807326
EGY,Africa,Lower Middle Income,month_0_5 , male,none-primary,15.455504680275176
EGY,Africa,Lower Middle Income,month_0_5 , male,secondary,16.13194152113317
EGY,Africa,Lower Middle Income,month_0_5 , male,higher_secondary,16.344479069472502
EGY,Africa,Lower Middle Income,month_6_11 , male,primary,14.888159223114274
EGY,Africa,Lower Middle Income,month_6_11 , male,none-primary,14.46673515332998
EGY,Africa,Lower Middle Income,month_6_11 , male,secondary,15.61470367591898
EGY,Africa,Lower Middle Income,month_6_11 , male,higher_secondary,15.928612316086044
EGY,Africa,Lower Middle Income,month_12_23 , male,primary,16.274170985394846
EGY,Africa,Lower Middle Income,month_12_23 , male,none-primary,15.249075994899416
EGY,Africa,Lower Middle Income,month_12_23 , male,secondary,15.961306098664972
EGY,Africa,Lower Middle Income,month_12_23 , male,higher_secondary,16.191498098602832
EGY,Africa,Lower Middle Income,month_24_35 , male,primary,16.380379955342438
EGY,Africa,Lower Middle Income,month_24_35 , male,none-primary,15.299213683062618
EGY,Africa,Lower Middle Income,month_24_35 , male,secondary,15.990689665967508
EGY,Africa,Lower Middle Income,month_24_35 , male,higher_secondary,16.21582870616871
EGY,Africa,Lower Middle Income,month_36_47 , male,primary,15.820248271760946
EGY,Africa,Lower Middle Income,month_36_47 , male,none-primary,14.999973002159829
EGY,Africa,Lower Middle Income,month_36_47 , male,secondary,15.8310534920768
EGY,Africa,Lower Middle Income,month_36_47 , male,higher_secondary,16.087435332032907
EGY,Africa,Lower Middle Income,month_48_59 , male,primary,15.208462480469576
EGY,Africa,Lower Middle Income,month_48_59 , male,none-primary,14.647665069605804
EGY,Africa,Lower Middle Income,month_48_59 , male,secondary,15.674282739096007
EGY,Africa,Lower Middle Income,month_48_59 , male,higher_secondary,15.96862274926974
EGY,Africa,Lower Middle Income,month_0_5 , female,primary,16.75193539703903
EGY,Africa,Lower Middle Income,month_0_5 , female,none-primary,15.24057897759908
EGY,Africa,Lower Middle Income,month_0_5 , female,secondary,16.030813572945974
EGY,Africa,Lower Middle Income,month_0_5 , female,higher_secondary,16.265681380556497
EGY,Africa,Lower Middle Income,month_6_11 , female,primary,14.275849262157076
EGY,Africa,Lower Middle Income,month_6_11 , female,none-primary,14.18716772993089
EGY,Africa,Lower Middle Income,month_6_11 , female,secondary,15.480279356060608
EGY,Africa,Lower Middle Income,month_6_11 , female,higher_secondary,15.8230939405385
EGY,Africa,Lower Middle Income,month_12_23 , female,primary,15.762773805470436
EGY,Africa,Lower Middle Income,month_12_23 , female,none-primary,14.962855419107486
EGY,Africa,Lower Middle Income,month_12_23 , female,secondary,15.815105905648652
EGY,Africa,Lower Middle Income,month_12_23 , female,higher_secondary,16.075574989143114
EGY,Africa,Lower Middle Income,month_24_35 , female,primary,16.24304633219454
EGY,Africa,Lower Middle Income,month_24_35 , female,none-primary,15.202184270896648
EGY,Africa,Lower Middle Income,month_24_35 , female,secondary,15.9476295724453
EGY,Africa,Lower Middle Income,month_24_35 , female,higher_secondary,16.183482123787964
EGY,Africa,Lower Middle Income,month_36_47 , female,primary,14.17482427366448
EGY,Africa,Lower Middle Income,month_36_47 , female,none-primary,14.145494283792871
EGY,Africa,Lower Middle Income,month_36_47 , female,secondary,15.383508999341252
EGY,Africa,Lower Middle Income,month_36_47 , female,higher_secondary,15.729074194765548
EGY,Africa,Lower Middle Income,month_48_59 , female,primary,14.779495956527322
EGY,Africa,Lower Middle Income,month_48_59 , female,none-primary,14.436592785745326
EGY,Africa,Lower Middle Income,month_48_59 , female,secondary,15.566741763803185
EGY,Africa,Lower Middle Income,month_48_59 , female,higher_secondary,15.883029508196724
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,primary,5.8896409038572255
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,none-primary,5.69770910865719
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,secondary,6.249667395450529
SLV,Latin America and the Caribbean,Lower Middle Income,month_0_5 , male,higher_secondary,6.869197481446222
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,primary,5.973286838340487
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,none-primary,5.769666160849773
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,secondary,6.354825755827371
SLV,Latin America and the Caribbean,Lower Middle Income,month_6_11 , male,higher_secondary,6.91606985016708
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,primary,5.707242701828902
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,none-primary,5.559955116450915
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,secondary,5.96824265462897
SLV,Latin America and the Caribbean,Lower Middle Income,month_12_23 , male,higher_secondary,6.680405811021731
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,primary,6.143146303427644
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,none-primary,5.935601878553183
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,secondary,6.514685982647457
SLV,Latin America and the Caribbean,Lower Middle Income,month_24_35 , male,higher_secondary,6.957681659511295
SLV,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,primary,5.3783978511613215
SLV,Latin America and the Caribbean,Lower Middle Income,month_36_47 , male,none-primary,5.276287703016242
